content,label
更恐怖的是，几乎每一波都有弹幕在洗，看得有点恶心,1
我是尼永孝 但昨天真给我气没招了[笑哭],2
其实他2022开始就脑淤血操作了，只是那个时候G2还能维持，我不知道为什么，那个时候他打faze脑淤血操作是特别明显的，什么小镇eco局强起鸟狙被大狙秒，什么核子危机AK扔了拿没子弹的大狙混烟，还不能喷，喷就是尼孝拿他的冯硬洗,1
直接给对面竖中指????,2
我看很多人骂京介，但是很多时候你一个拱门白给，你让主A怎么办，我记忆最深的一把就是京介A1顶着守，K3带二楼，然后Niko守拱门，黑豹四打五，三拱门一a2协同，踏马拱门一个没换，K3在警家只有拉出去打，然后京介一个人视角之绝望，一会儿看A1一会儿看A2，还要回头看跳台，一个地方看一秒，然后看A1的时候被跳台一脚踢死，这踏马怎么打，多来几波那不就是手感冰凉吗，要么就是在火车道具吃满，Niko一点缓冲都给不到，被一脚踢死，京介在电箱被三条枪线打还要吃道具，平等对枪都没几次，你让别人怎么有手感，就是连锁反应带崩队伍，纯处，我一个尼孝是真的孝不动，没指望赢，但是K3小孩完美发挥，他不虾是真的能赢,2
不是哥们，这不是我们小蜜蜂的apex本人吗，怎么跑猎鹰去了,2
"niko有孩话可shiro？ zywoo花说，suesuedonkshroud",2
一个曾经以枪法闻名的选手开始畏惧对枪,2
尼你害孩没这冠军[颂乐人偶_眯眼笑][颂乐人偶_眯眼笑][颂乐人偶_眯眼笑],2
niko决赛软是必然的，为什么呢，他太害怕失败了[doge]恐惧和失去占据了一切，越是恐惧越是失败，古人云置之死地而后生，不去拼怎么赢呢[doge],2
对枪对不过，补枪补不上，拱门一站像迎宾的，被狂哥摁在地上摩擦,1
很简单，怕死，越怕越糯，枪越马，还疑神疑鬼的。,1
第一个那段狂哥都吓得视角开抖了还有人洗，真的绷不住。,1
说白了昨天niko这个id一遮枪法和大表哥没有任何区别，我宁愿他摸烟把送。,1
我上个月生日的时候朋友就送的eg280，具体价格不知道但耳机确实是挺不错的，说我是尼永孝也好吧，niko布达佩斯加油吧，人生不如意的事情十有八九，其实niko播也说过很多次关键比赛软脚虾的话题，不止粉丝对他有期待，他对自己也是很有要求的，健身也是为了延长职业寿命。枪肯定也是有练的，还是决赛心魔吧，希望老尼能调整好了??还是要自己成全自己的,2
法尔孔规则怪谈：1.猎鹰只要有两个人发挥，就是顶级强队，但是不能是龙哥和K3。2.龙哥如果发挥不好，说明猎鹰至少三个人发挥。3.龙哥如果发挥一般，说明最多两人发挥。4.龙哥如果发挥非常好，说明队友至少睡了3个。4.如果在世真龙现身，说明队伍已经没有人类了。5.当niko和小孩其中一人同意，那么无论其他人怎么拒绝也没用。,2
老尼是打的不好，但是我认为最大的锅还是京介，京介占着好位置好资源几张图下来数据还是红的，京介一个明星位打的都不如指挥好，up你难道就无视京介的糟糕发挥了吗，你这视频切片里的老尼表现看着是挺气人，但是要是弄一个京介全场枪法失误思路低级的切片也一样能剪接出来,2
实际上，猎鹰输黑豹都算在情理之中，作为十年尼粉我都做好3:0直接被带走的心理准备了。但看完比赛后，我第一次觉得niko打的丑陋，打的让我生理不适，对于老选手我很少苛责，阿汤打成那样我只觉得英雄迟暮，唯独昨天我感到恶心，四张图我看到十个人有九个人都在拼命，都在燃尽，就一个人不想赢也不配赢，最后的米垃圾是什么地方，是niko当年绝境奇迹的宿命之地，结果跟个区一样蠕动，拿把长枪守不住一次，吃着第三甚至接近第二的资源打个6-18，谁来就被一脚踢死,1
遮住名字和别人说这是个超巨，有人信吗,1
超巨超巨，合着不是超级巨星的缩写，是超级巨人kyojin呗,1
不看Demo誰想得到这是niko打出来的操作，一个每年基本top前10的这个操作,1
这就是没心气了，从心理上就放弃了，这种就该退役了,2
我建议猎鹰给Niko雇一个心理专家，给队内选手做心理建设，心态大有问题吧,2
老尼！你的当务之急是去买一把红宝石刺刀,2
??真得找个心理医生看看，他从来不承认自己心态差，但是不愿意承认，也算是一种心态差的体现[笑哭],2
弹幕有孝子洗是最搞笑的[汤圆],2
有点像那种驾考当天忘了怎么挂挡的老农民,2
真觉得之前总监玩那个装新手骗教练的游戏应该请Niko去的，你就看11:02这个操作，都不用装，简直就是新手。,2
《劝退》：蟹六跪而二螯，虾一跪而不起，非参芥之队无可寄托者，该退役也。,2
[doge]老尼需要心理建设建议多看挂逼,2
就这种抱团找大哥，即使大哥们带着拿冠军也是被人瞧不起，人有时候要自己站出来成全自己,2
不太懂为啥niko不捶桌了，一点信心没有，2025的他跟个僵尸一样，感觉一点追求没有，得来个大咖把他骂醒啊，没人敢压力他他就只能自己压力自己，越来越紧张，感觉还不如和表哥打羁绊。,1
尼你害孩没这冠军[大哭],2
APEX最起码越打越生气，越打越红温，越打越超频，Niko越打越同意，越打越软，越打越给,2
尼尼害孩没这冠军,2
米垃圾 我是最气的  因为是真的拿到了赛点  是真的能打到图5的[笑哭],2
虾哥经典不拉又不退，唯唯诺诺被一脚踢死,2
蝦哥粉絲群打過來了？老説蝦的位置不好 mirage拱門 nuke外場 這不是明星位置是啥啊？老說龍和京 京才上一線多久啊 top都不是 青訓出來才不到1年 而且4圖rating也比蝦高啊 龍是綠葉 資源也沒多好 4圖rating也比蝦高 蝦一個明星選手打出最差的rating 切刀 打背身側身打不死不是蝦自己打出來的操作？ 不是說其他人沒問題 但蝦肯定是最大的戰犯,1
一菜就调调那些有的没的不如学狠人每天5000死斗猛猛军训自己,2
只能说多年前贴吧老哥找数据认定尼是软脚虾的含金量还在升高[doge_金箍],2
说实话 别教孩子玩游戏了 教出来也是自己的影子 本来就是纯瞄准选手 香蕉道开局永远少50滴血 不见得玩的有多油 专注瞄准就得了 让海参??自己打估计更有化学反应,2
up的视频太主观了，有点影响观感，我指的是喷的太轻了[千恋万花表情包_不愧是我],2
像这个年纪的选手连续流几个赛事的脓是不可接受的，如果这个状态保持到明年结束，那Niko是真完了，现在说退役可能还早，但明年就不一定了。隔壁羽球圈有一句话适合所有从事体育的人：“如果你觉得自己状态不好，那就去拿下世锦赛。”Niko也是这样的，需要一个major，或者足够分量的荣誉来给职业生涯续命,2
"尼孝和孩孝能到今天才开始互掐，足见海参爱的深沉[笑哭] 一般这种两个大明星搭伙，一年不出成绩人脑子就要打出狗脑子了",2
他昨天这视角真太变态了，你很难想象这是个非指挥的视角。各种走位脱节，该拿的击杀拿不到 真的是左右手都瘫了。,2
看少了，小比赛而已，以前rmr光速滚蛋那才叫把我气笑了，我都以为g2要解散了都，这falcons才哪儿到哪,2
搞不懂让把k3踢了老尼当指挥的，就他这心理素质没当指挥都迷茫软成这样，当指挥了得拉成什么啊，打决赛直哆嗦尿裤子,2
niko心理压力到底为啥会大的这么离谱啊[微笑] 他自己说他平时是不管社交媒体黑子的言论的 所以他的紧张跟压力完全是自己给自己硬上的 来源也是莫名其妙 劣势局跟被点菜的图你慌就算了 有些图大优势比分大领先拿了好多赛点为啥还要这么慌啊 正常定位压枪打人都至少能多少几个[微笑][微笑] 至今不了解niko神奇的心理活动,2
兄弟，就这一瞬间就气乐了[辣眼睛],2
别拿自己c+的理解去评价，看看其他九个人，那是职业该怎么打，而不是你一个c+看哪波都发个弹幕说没办法,2
niko就是团队畸形的罪魁祸首，不说别的，指挥权一件事就够抽象了,1
??的黑粉全是他自己一枪一枪打出来的,2
回想一下，下半年老尼真是断崖式下滑，裂变天地S2那会都说他K1软脚一个不杀，但是最近几次比赛老尼连那会的瞄准能力都没有了，这才过了两个月，现在他看到人没反应，有反应准星拉不准，拉准了开不出枪，开出枪又打不着，真是软完了，曾经顶尖的步枪手怎么会下滑的这么快,2
魔男走了，但好像还在,2
把niko换成总监monesy都能拿major了吧[笑哭],2
他现在平时比赛玩的也是这么糯，补枪也不敢补，蹭来蹭去然后被一脚踢死，你甚至随便打开一个天梯的demo都能看出来他现在枪法有多吃力，突然冒出一个人永远是朝着下三路打的，然后被反手拍死，我也不明白压枪烂成现在这样为啥还是不练，早就不是那个靠定位吃饭的人了，从上个赛季小孩转会以后到现在，那个a1简直控的不像个Pro，越糯越菜越菜越死，然后越死越糯，真的看的难受，你但凡像apex一样大拉出去打呢，没话说了，感觉自信是一时半会找不回来了,2
有些地方分析确实硬黑，尼公子这个bo5枪软，时机差，乱切，反应慢是事实，最起码核子正门那一波，他是大拉出去回来才看到狂哥大拉出来想打，后话肯定是劣势了该回，当时肌肉记忆硬打没打过，这个问题没那么夸张吧。还有下K1那波，后话肯定是一左一右一混一补，可是时间就2秒左右，他前面就是小孩怎么沟通反映的过来？他看小孩右边走，他想左边去混，人给吸住死了，有什么问题？他这个位置谁来都是不开枪直接死，除非他也去右边连小孩一起杀了去补。小镇手枪局那一波说白了就是沟通出问题了，他要么跟着龙哥去补扑书房，要么果断去冲，等也没问题给队友吸引一下，你知道人家没架你？开个上帝视角分析也太片面了。至于其他没什么问题，确实不止犯错还犯罪太恐怖了，完全不像一个顶尖队伍，感觉猎鹰打劣势心理压力巨大无比，压力一大就没沟通自己玩，哎,2
"简介： 老尼臭软脚虾！算了，尼尼孩孩mojar冠军[傲娇]",2
"niko现在的心态绝对有问题，真就应该去找心理咨询师聊聊，一打决赛就ptsd。 年龄大了心态却一点都不平稳，家里年轻有实力的后辈是多，niko做不做得了榜样先不说，总得先认得清自己吧，不管是求稳还是操作，作为经验丰富的老将不应该连这点决断都做不了，反而一直在左右脑互搏。。。真希望他好好反思自己在团队中的定位，而不是因为有这些失误就在比赛过程中否定自己",2
完全心态崩了，越不敢打就越白给，越白给就越不敢打,2
过了一周多了，我已经不愤怒了，major来个好人救救我??哥吧，我已经顺从了[笑哭]不管怎样都好，再来个好人发挥带带我尼吧，再拖心气真的都没了，不过有一说一up推荐的这个eg280确实还不错用着，之前也没用过这种能调eq的耳机，不会调，但是给的预设就挺ok，确实听得出不同，脚步什么的更好听了，好用的,2
不会吧，我看??哥q得很自信啊[思考],2
eg280我在用，我觉得还挺不错的，有app可以调eq，也给了很多配件，特别是收纳盒和转接线好评，方便了很多，老实说niko的第二名已经成为了他的心魔了，骂niko不是讨厌他，真的是恨铁不成钢啊，所有人都知道他能表现得更好，而他也绝对不会止步于此，每次都是差一口气，看的令人心碎啊,2
niko打比赛前绝对起飞了，跟我反应一模一样[傲娇],2
继续切,2
那为什么隔壁 土耳其狠人这么能杀，PGL打巴西菊花，5张图  杀了103个 ，全图rating  1.36.。。。。。这TM土耳其狠人都30了，你niko还年轻2岁，怎么就菜成这样,2
法老既然那么喜欢大虾，干脆把donk买过来替换龙哥或者K3，niko直接转指挥，说不定退役之前还能拿个major冠军[妙啊][支持],2
我在拼多多Q一下提现了major奖杯，你也来试试吧[doge],2
虾哥黑粉吃的太好了，永远会在队友都不同意的时候一票否决[星星眼],2
好矛盾，法尔孔要想提升的话，看blast的表现最该走的就是niko，但falcons就是是围绕niko建队的，加上两孩都不可能放，只能是k3或者龙哥走，但是k3走了尼做不了指挥，龙哥走了也没人兜得住，不过话又说回来，这个eg280用着确实可以，eq调完听脚什么的也更清楚，不过距离感可能要适应一下,2
每次一到生死局关键分尼的脸色就难看得很,2
对不起但这个破音零蛋真的好好笑????,2
百合子原来是尼孩粉丝啊[doge][doge]诶嘿我是狂哥粉丝，狂哥最拉胯那段时间粉上狂哥的，现在看见狂哥恢复实力让我倍感欣慰[大笑],2
有一个错误，NiKo这次赛事分辨率换16:9了，看不到不是4比3的原因，今年他的灵敏度和分辨率一直在动，上一个这样的是波罗斯[doge],2
"我只能说，跟某个机器的爹越来越像了 [笑哭]",2
情绪化影响观感，就算没有硬黑也显得不公正,2
猎鹰的本质不是没体系 没战术 而是在niko 看了他这么久 也粉了他这么久 主要的的本质在于怕输 性格胆子太小 一到大场面就容易怂 成也是他的育描败也是他的育瞄在比赛中期太多过于机械的育瞄而错过太多后路的时机 很多次看到他炒后路 明明可以放心大胆的快进一点 可就是他的无用育苗和过于谨慎而导致正面战场失控 说白了就是脑子不够灵活应变 还有就是一到关键时刻就会紧张 一紧张就怕 一怕就导致动作迟缓失控 所以他一到大赛就容易心跳加快容易紧张 出道这么久就才拿了一个卡托 一个科隆 而和他同级别的都早已经大满贯了 如果不给他配一个心理家 想拿mj真的很难很难 所以他确实也是活该 缺少一颗必赢比赛的大心脏吧,2
大半夜的给听笑了，作为观众，本赛事表现能让我忍俊不禁的选手不多，zweih算一个，妮蔻算第二个。看其他选手顶多眉头锁着，这二位观看直播在无语的时候真的会笑,2
不是劳尼现在变成这样了吗，隔壁大超四强犯病也到不了这程度啊??,2
这不我C+好哥们demo吗[tv_doge],2
其实niko的状态下滑已经是很明显了啊。即使是去年拿了top4，也是很明显能看出来的。自从转了cs2，niko的控枪扫转水平就不再是顶级了，反应和注意力也是明显下降的。曾经的niko补枪真的很吓人的，而去年也有很多补枪补不上的镜头。更别提心态问题还有决策问题了，这是他一直都有的问题。,2
压力太大了，休息一段时间吧,2
niko现在已经慕斯化了 黑他就有流量??,2
"妮～～蔻～～～ 大马路上，乱切道具 本质上还是大赛软脚的问题[doge]",2
"niko的问题就是越急越菜越菜越急。以前是吃满资源白给导致队友完全没办法玩。现在好一点，有俩好大儿还有偶尔能站起来的龙哥k3二选一抗住战术，，所以niko在关键时刻不会抗全队压力吃全队资源。但是他走的位置还是那个重要的位置，还是在那个不应该出现低级失误的位置被人一脚踹死，然后徒增队友压力，让俩好大儿和龙哥k3需要再多一个人爆发出来才能补上他的大坑。 所以给了niko这么多好队友，也只是让他虾的时候，队友从直接八眼一黑开始送变成了还能试一试最后打个nice try。所以niko真该放位置了，站点不重要的信息收集位，靠多年的经验来玩游戏吧。站这种大哥位顶不住压力队友真没法玩。",2
看niko这几年，感觉和蛋一样，没心气了，换个视角，你打了几年没拿到冠军但一直打，越来越疲，精神上已经麻了，我觉得niko其实可以大胆一点，s1mple一样，停赛一段时间，好好把精神修养舒缓一下，等心理上有觉悟了再复赛（就像文版亚马在少林寺静心休养一样）。感觉niko现在软不是年龄大的枪法软导致的，更像是自我否认等负面精神上的麻木，烦躁导致的,2
我都怀疑NIKO到底有没有练枪，决赛真的一把都没发挥，太夸张了,2
niko真是伟大，站在前面吸引火力，让人们忽略真正的战犯和区-京介,2
@不_懂634 上来就没绷住[笑哭],2
"突然想起来今年的niko不就是18年的冷老六吗 一年只拿了个不痛不痒的小冠军 排名掉到top10 第二年直接查无此人",2
major可能有运气，top1肯定没有,2
黑子们别急，等休赛期我虾哥又是世界第一步枪手，最长的河！,2
"我们不是恨他，甚至希望他赢 但他总是在关键时刻有着莫名其妙的软[辣眼睛]",2
Niko拿着工资美美享受生活,2
打到后面老尼是心态完全崩了 越摊越压力自己 越压力自己越摊? 到迷城已经完全不知道怎么打了 这还只是iem香港? major的压力更大 能抗住压吗老尼？,2
无它，属于单纯枪法打不过对方，自己也意识到了，所以不停换鼠标和分辨率，但还是没效果。基本可以断定后面回不来了。,2
大嫂饿了 赚够就回家吧,2
从波士顿major开始第一次看比赛，那个0-3的FG里边就两人记得最清楚，一个是区一样看到人就死的苏弟，另一个就是没脑子的白菜。典中典笨蛋枪男，你以为是他老了枪没那么硬了，其实本质原因是他决策还是一坨??,2
一群人又是想让senzu来又是想lvg拉来z4kr，脑残吧，先不说这世界不是只有一个tyloo队，天天就想换人换人，怎么可能啊，你以为是你匹5e完美，排到垃圾队友就下一把吗,0
我说白了cncs现在就是一坨狗屎，前几个月lvg避战保分我就知道他争不上去,0
我心思这么懂cs。不是早知道结局了吗。在期待什么呢，哥们。进个三阶段不一样一脚踢死。然后来两句，我们是有进步的。我想问，多少年了。进步在哪？年年进步不早是冠军了？进一步退两步，回头再进一步说进步了是吧。中国粉丝还是太温和了，赚的还是太多了。,2
哦真的牛逼现在中国的陪玩店真是做得越来越好了，都有老板能点major四陪车队了，就是不知道炸单了退不退钱??,2
明年一时半会看不到中国队了，现在积分都快到40名了,2
这都不是道具的问题，是这种情况下这两个人想到的居然是“给道具”而不是相信自己的枪法和队友去打交叉——对面没道具没时间选择孤注一掷，这边还在想能不能丢道具拖时间，心态上就已经输了。天禄这个阵容大赛打得也不少，抗压能力却像是zont1x第一次进major的时候一样，永远都是在最关键的时候尿裤。这种情况下不是思考怎么变阵，先去看看心理医生吧。能力不行被人纯当陀螺抽就算了，前面战术执行的这么好，老早就该赢了，硬是打进了加时，抗压能力这么差还学别人打加时，这把就不该你赢。天禄哪年不是这样？从最开始赢LG就已经是这样了，每次让人感觉要有点起势了马上接下来几场大赛又给打得原形毕露了。仔细想想天禄过去的几个发挥稳定的，早期的BnTeT也好DANKING也好还有现在的Jamyoung，也就是在面对不同场景下心态比其他几个人好一点才打得稳定。不是说要拿几个冠军才能建立起信心，是你要有夺冠的信心才能打好，我觉得这几个人是没有的，而且从来就没有？这个天禄看不出是想赢的，每次输了就公式化道歉，特别是Jee，输了比赛就赖着不走，谁管你真哭假哭，采访还来一句“life is fking movie”，比赛打不好小剧场倒是出了一堆，鉴定为纯表演型人格。纵观整个赛场除了大表哥喜欢给自己加戏以外也找不出第二个了，大表哥什么咖位你什么咖位？,1
积分掉完是好事啊，每次明明知道会是赤石一般的体验，但有中国队比赛还是忍不住看，这下好了，以后大型比赛看不到了，不用纠结了,2
波士顿20秒极限转点唯一成功的世界线终于找到了[颂乐人偶_眯眼笑],2
天禄最nb的一点是看不上小比赛，眼里只有major卡托科隆，我的建议是先把cct打明白再说吧，cct都虐不明白的结果就是稍强点的队伍一上强度，就在荣和棋差一招之间来回翻滚。,2
一阶段竞猜我0-3本来想填中国队的，后来想了想给了俩队面子，结果俩0-3，md，真的受不了。说句不好听的，一年两届major，美美混个贴纸钱，工资钱，国内吃吃菜，不吃努力下一年税前上百万也没问题，还说苦，人家羊可以把网线啃断的地方苦不苦？年年都在荣，仰卧起坐这么久了一点变化都没有。最擅长的就是你看上去变好了然后来坨大的,0
"看了下马西西和老队长的直播间，只能说都是人情世故 看了比赛就知道谁在犯罪，还在那引导着喷jee洗白菜，人情世故这一块啊，到时候一退役美美加入钢盔直播咯",1
他妈的奇异博士看完了一万亿多条时间线，让这两个找到了唯一输的一条，我真草了我真，换两个C+在这里搞不好都拖赢了，这俩职业能一秒都拖不住直接被踢死,1
新观众要明白，奥斯汀和裂变天地那是意外,2
还有人吹裂变天地含金量的，感觉不如lvg进major传奇组[汤圆],2
只有我看到天禄回家心里暗爽吗？,2
烟一扔，液体就明白大小坑没人[微笑],2
白菜这颗雷，把自己和队友干扰了，还帮忙炸开了一点烟，刚好奥特曼枪法也发挥了，跳着杀了白菜还扫转爆汉堡。我不明白白菜非得这么晚扔雷干嘛，他听脚步离远点给颗a1拐角的雷就好了啊？又安全又有效果。。。真是服了[笑哭],2
"老将尽力了（23-55） 外战幻神（35-51） 钢枪指挥（50-46） CN GOAT（49-52） pee赶紧退役（55-45）",2
无敌了，12比8赛点一拿开始起进攻狙我就觉得不妙，果然最后吃了波大的，这白菜不说了，让阿中来顶他估计都能赢,2
仔细想一想，这几支CNCS队除了CN以外，真没什么能吸引人继续看下去的了。人品？技术？游戏内容？还是成绩？说白了大多支持他们的网友也只是因为他们是CN队才支持的。其实一个游戏真没必要代入什么爱国情绪，看点真正优美的比赛，欣赏纯粹的电子竞技才是对的啊。,2
《没人替》《没人替》《没人替》那就呆着吧，看在两年小鞠汉堡年纪大了[大哭],2
没事。明年大概率一时半会看不到中国队了。lvg 和天禄都在 30 开外了。RA 估计得 50 开外了。,2
醒了刚好看到天禄回家[笑哭],2
一言为定哦，别一有流量队和中国队同开，就去看中国对了。,2
老是说没人换。 换不了。 实践出真知，你先换上来练，练完打几把，再说能不能换。真的对不起小菊汉堡这两人，JAME随便从天梯捡路人都TM干上来了。个B队伍这么多年了，一点底蕴没有，10几年了，TM的10几年了，永远都是花100天每天进步一小步，再花10天每天退步一大步，永远在进步的路上，永远看不到稳定的进步[微笑]玩神喷的好！喷的爽！,1
怪v社给cn太多名额，改成亚洲4个就老实了。,2
为什么国人只能被允许支持中国队吗？[笑哭]打的又不好，难道没有自己喜欢的队伍吗？,2
天禄输了，也J没输！也J不仅实力强，人品更是一等一的棒！[打call]b站某堡直播间硬夸也J实力强就算了，人品道德都要硬洗。某主播直言“人的感情很复杂的，不好评价”“人家两情相悦也没办法，就是进展太快了”“建议弹幕去看看自私的基因”，更有旗下结晶弹幕发表理中客高论“一些人就是喜欢站在道德高地指责别人”，我不禁疑惑，难道勾二嫂是什么值得称道的高尚事迹吗？难道现在已经礼乐崩坏了？做这种腌臜事还不给骂，真是游荡U立。退一万步来说，也J自己爽的很，跟某些人可没关系，就这样还要上赶着给他当【GO】鞍前马后，真是件啊。没办法，只能祝福了，衷心希望那些小也J每天都被勾二嫂口牙[OK],2
玩小将们别难过，虽然我们通宵被天禄喂史了，但我们收获了银行业一样一样有有有也会有h&#39;y&#39;hui&#39;t&#39;y&#39;r&#39;s&#39;c&#39;dn,2
2025了还能不搜沙袋这种位置了，10秒两包点也能输，做出最优解，真的无敌，给我看笑了哈哈哈，熬夜看了一晚一点也不难过，怎么办捏[吃瓜][吃瓜][吃瓜],2
谁来告诉我不扔这个烟和雷不暴露位置是不是稳赢了[笑哭],2
jee真不是狙击手那块料，我不是尬黑他什么，我真觉得他步枪打挺好的，而且比赛里他往往都是打补枪位的，既然自己小心脏就转步枪呗，打打补枪杀杀人挺不错的,2
有人懂早上七点点进直播间刚好是大狙空枪+a点双驱的救赎感吗??,2
天道好轮回，当初骂载物的劲呢？现在就好惨了吧。stage2填天禄0-3的人估计不少，虽然我认为起码是个1-3,2
我说句有些人不爱听的。就目前的情况看，这队没了jee才是真的完了。。喷他人品没问题。但就目前换白菜才是最正常的。,2
去年就这样,2
明年看中国队不就是吃??吗,2
小夫最后这把指挥的的十几秒极限转点，100把他就要输99把。可惜，现实发生的是那唯一赢的一把。瞬秒2个包点位警察，然后无缝下包。,2
我的妈呀，都快26年了，怎么还有人熬夜看大粪啊[笑哭]这剧情你们看了这么多年了都不腻的啊,2
天天问白菜作用在哪的站出来，这小镇没白菜液体早输了 好几波关键发挥直接成功助液体拿下天禄，白菜没作用在哪啊?[星星眼],1
憋洗白菜了，激流勇退吧，这次打完真该退役了，也别扯什么没人接他位置，现在问题是他心态已经出大问题了就算下放一段时间也是有利于俱乐部的，对枪对不过开始怀疑自己导致又软又糯，在场上作用和bot差不多还要吃长枪资源,1
为什么这种盈利俱乐部非要套上国家的皮,2
居然还有人说国内没人能替他，我说真的，就他草车那一波，我上两个都杀光了，就他在那里枪都不敢去补，egg随便过去一个早他妈赢了，天禄的备赛还不好吗？我要是钟king，我一拳把白菜打死，我自己上去打。,0
谁懂看了天禄喂屎还得看满屏幕银行业的救赎感,2
jee妈的这枪都能空啊！？,0
说没人能替白菜的来说说这表现也是没人能替吗，换谁上去不是一样？,1
但是??兜住了??他们没让对面转??他把a1的支点杀掉了??就这样??还要转??小夫????你是个天才???????10秒钟???你要清两个包点打???包??来嘛拉嘛??我操拉完了??这?都守不住啊??,2
259讲话了，对面好强啊，奥特曼好强啊，鸡哥也醒了。丝毫不提天禄打的多垃圾[藏狐] 从来不承认自己是垃圾,2
一到关键时刻就尿裤，这就是tm这么多年cncs的缩影啊，stage1我把两个cn队放晋级炸了，stage2我把天禄放0-3，他死得这么丑陋还把我作业炸了，真是神了，我看也别绑架这些主播的竞猜作业了，该放0-3就放0-3，一群难堪大用的家伙不值得信赖,1
大早上的 餵了我一坨,1
"说实话jee确实空了很多关键枪，但他这个晚上还是有发挥的，他现在当务之急是转步枪，永远别惦记那b狙了，他的狙已经不是空不空的问题了，而是他一拿到狙整个人打发思路就有问题，整个队伍也因为这把狙思路出问题，尤其是进攻方。 白菜，早点滚，这个人出现在major赛场对国内外观众都是一种伤害，应该向所有观众支付心理损失费的那种。 其他三个人，看这场过后还有没有这个心气吧，个人实力还是有的，但战术思路纪律这些方面，反正骂了这么多年，也没见本质的改变，唉。",2
"Niko(28岁)：本质软脚菜逼抱大腿，不配高位top，一辈子就硬一个卡托 Attacker(28):虽败犹荣，春风若有怜花意[吃瓜]",2
最后一把真太抽象了[笑哭] jee大狙空枪，最后十秒A包点白菜 汉堡纯白给。最后一把tyloo容错率其实很高的，但凡jee 汉堡 白菜三个有一个人发挥都能进二加时。,2
"第三张图就是天禄近几个月的缩影。 拉胯的白菜， 关键时刻空枪的jee。 天禄千万别换人， 继续这样",2
所以我看完A队比赛就识相的去睡觉了，因为我知道优美cs已经结束了，接下来是抽象cs[笑哭],2
jee和白菜，宁愿jee下放,2
与其在意这一分，不如想想是不是早该常规时间带走了，而不是打加时？就算第二个加时有了，你敢说一定带走对面？[藏狐],2
玩大哥怒喷玩大嫂[汤圆],2
pee好死,1
最后十秒为什么还要交道具？最后时间听到脚步了二换一都能打，最后的决策真的不是人类,2
